date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-06 19:00:00,9.175999641418455,3.549999952316284,6.005000114440918,1.5640000104904177,3.1070001125335693,1.6139999628067017,29.68600082397461
2016-07-06 20:00:00,9.645000457763672,4.152999877929688,6.254000186920166,1.4570000171661377,3.4110000133514404,1.7359999418258667,30.24900054931641
2016-07-07 17:00:00,10.449000358581545,4.2199997901916495,7.320000171661378,2.0969998836517334,3.2290000915527344,1.5230000019073486,34.11800003051758
2016-07-07 18:00:00,11.052000045776367,4.287000179290772,7.604000091552732,1.9900000095367432,3.4719998836517334,1.6749999523162842,33.83700180053711
2016-07-07 19:00:00,10.11400032043457,4.0859999656677255,6.857999801635742,1.9539999961853027,3.259000062942505,1.6449999809265137,33.273998260498054
2016-07-07 20:00:00,11.119000434875488,4.152999877929688,7.427000045776367,1.919000029563904,3.746000051498413,1.6749999523162842,32.92200088500977
2016-07-08 17:00:00,10.3149995803833,4.0859999656677255,7.177999973297119,2.0969998836517334,3.2290000915527344,1.6449999809265137,34.32899856567383
2016-07-08 18:00:00,10.717000007629396,3.884999990463257,7.10699987411499,1.741000056266785,3.563999891281128,1.6749999523162842,33.625999450683594
2016-07-08 19:00:00,10.180999755859377,3.617000102996826,6.4670000076293945,1.4210000038146973,3.594000101089477,1.6749999523162842,33.55599975585937
2016-07-08 20:00:00,11.854999542236328,4.0859999656677255,7.639999866485598,1.5640000104904177,4.263999938964844,1.8580000400543213,32.78200149536133
2016-07-09 17:00:00,10.784000396728516,3.818000078201294,6.644999980926514,1.2079999446868896,3.868000030517578,1.888000011444092,32.077999114990234
2016-07-09 18:00:00,10.11400032043457,3.41599988937378,6.254000186920166,1.2079999446868896,3.686000108718872,2.04099988937378,31.867000579833984
2016-07-09 19:00:00,9.444000244140623,3.1480000019073486,5.96999979019165,1.1019999980926514,3.4110000133514404,1.6449999809265137,31.375
2016-07-09 20:00:00,11.31999969482422,3.4830000400543213,7.427000045776367,1.812000036239624,4.051000118255615,1.6749999523162842,30.881999969482425
2016-07-10 17:00:00,9.175999641418455,2.746000051498413,6.289999961853027,1.1369999647140503,3.2290000915527344,1.4320000410079956,30.67099952697754
2016-07-10 18:00:00,9.444000244140623,3.2149999141693115,6.3959999084472665,1.4210000038146973,3.1679999828338623,1.5230000019073486,29.968000411987305
2016-07-10 19:00:00,8.505999565124513,2.880000114440918,5.791999816894531,1.1019999980926514,2.7109999656677246,1.309999942779541,30.17900085449219
2016-07-10 20:00:00,10.04699993133545,3.0810000896453857,6.857999801635742,1.2790000438690186,3.1679999828338623,1.309999942779541,29.47500038146973
2016-07-11 17:00:00,8.975000381469727,2.880000114440918,5.934000015258789,1.24399995803833,3.015000104904175,1.2489999532699585,34.891998291015625
2016-07-11 18:00:00,8.505999565124513,2.344000101089477,5.578999996185303,0.7459999918937683,2.8940000534057617,1.156999945640564,33.34400177001953
2016-07-11 19:00:00,7.836999893188477,2.075999975204468,5.223999977111816,0.5329999923706055,2.58899998664856,1.1269999742507937,31.6560001373291
2016-07-11 20:00:00,9.175999641418455,1.9420000314712524,6.183000087738037,0.6039999723434448,2.8940000534057617,0.975000023841858,33.485000610351555
2016-07-12 17:00:00,9.645000457763672,2.678999900817871,6.3959999084472665,1.1369999647140503,3.075999975204468,1.156999945640564,40.52000045776367
2016-07-12 18:00:00,9.109000205993652,2.1429998874664307,5.96999979019165,0.6039999723434448,3.1070001125335693,1.097000002861023,37.84700012207031
2016-07-12 19:00:00,8.572999954223633,1.875,5.507999897003174,0.4620000123977661,3.075999975204468,1.065999984741211,37.354000091552734
2016-07-12 20:00:00,10.85099983215332,2.1429998874664307,7.14300012588501,0.5329999923706055,3.746000051498413,1.097000002861023,36.018001556396484
2016-07-13 17:00:00,8.975000381469727,2.2769999504089355,5.96999979019165,0.7820000052452087,3.015000104904175,1.2790000438690186,38.26900100708008
2016-07-13 18:00:00,8.840999603271484,2.1429998874664307,5.7210001945495605,0.6039999723434448,3.1070001125335693,1.1269999742507937,34.750999450683594
2016-07-13 19:00:00,9.041999816894531,2.344000101089477,5.86299991607666,0.6039999723434448,3.441999912261963,1.1269999742507937,33.766998291015625
2016-07-13 20:00:00,11.253000259399414,2.611999988555908,7.177999973297119,0.8529999852180481,4.111999988555908,1.187999963760376,32.852001190185554
2016-07-14 17:00:00,7.903999805450439,1.6080000400543213,4.619999885559082,-0.1070000007748603,3.1679999828338623,1.1269999742507937,34.750999450683594
2016-07-14 18:00:00,6.429999828338622,0.9380000233650208,3.9800000190734863,-0.2840000092983246,2.4670000076293945,1.1269999742507937,24.90299987792969
2016-07-14 19:00:00,7.836999893188477,1.3400000333786009,5.188000202178955,0.0359999984502792,2.7109999656677246,1.065999984741211,32.852001190185554
2016-07-14 20:00:00,8.975000381469727,1.406999945640564,5.685999870300293,0.0359999984502792,3.259000062942505,0.975000023841858,33.132999420166016
2016-07-15 17:00:00,8.505999565124513,2.2100000381469727,5.578999996185303,0.4970000088214874,3.2290000915527344,1.4010000228881836,18.009000778198242
2016-07-15 18:00:00,7.234000205993652,1.3400000333786009,4.619999885559082,0.0,2.58899998664856,1.097000002861023,22.44099998474121
2016-07-15 19:00:00,6.966000080108643,1.1390000581741333,4.441999912261963,-0.0359999984502792,2.4670000076293945,0.975000023841858,16.882999420166016
2016-07-15 20:00:00,7.166999816894531,1.1390000581741333,4.76200008392334,0.0,2.437000036239624,0.8529999852180481,22.089000701904297
2016-07-16 17:00:00,7.836999893188477,2.2100000381469727,5.366000175476074,0.9589999914169312,2.5280001163482666,1.0360000133514404,34.470001220703125
2016-07-16 18:00:00,7.301000118255615,1.741000056266785,4.477000236511231,0.3549999892711639,2.5280001163482666,1.097000002861023,35.59600067138672
2016-07-16 19:00:00,6.697999954223633,1.2059999704360962,4.2290000915527335,-0.0359999984502792,2.4059998989105225,1.0049999952316284,33.625999450683594
2016-07-16 20:00:00,7.836999893188477,1.2059999704360962,4.974999904632568,0.0,2.86299991607666,0.975000023841858,32.148998260498054
2016-07-17 17:00:00,8.505999565124513,2.5450000762939453,5.791999816894531,1.1729999780654907,2.7109999656677246,1.1269999742507937,39.11299896240234
2016-07-17 18:00:00,8.305999755859375,1.9420000314712524,5.543000221252441,0.5329999923706055,2.7109999656677246,1.097000002861023,37.00299835205078
2016-07-17 19:00:00,8.104999542236326,1.6740000247955322,5.366000175476074,0.3199999928474426,2.7109999656677246,1.065999984741211,35.24399948120117
2016-07-17 20:00:00,9.913000106811523,1.6740000247955322,6.3959999084472665,0.2840000092983246,3.38100004196167,0.975000023841858,34.18899917602539
2016-07-18 17:00:00,8.505999565124513,2.075999975204468,5.4720001220703125,0.4970000088214874,3.015000104904175,1.309999942779541,35.66600036621094
2016-07-18 18:00:00,8.371999740600586,1.9420000314712524,5.543000221252441,0.3910000026226044,3.2899999618530287,1.3400000333786009,33.132999420166016
2016-07-18 19:00:00,8.171999931335451,1.741000056266785,5.329999923706055,0.3199999928474426,2.8329999446868896,1.0360000133514404,33.625999450683594
2016-07-18 20:00:00,10.515999794006348,2.075999975204468,6.822999954223633,0.4970000088214874,3.686000108718872,1.1269999742507937,35.24399948120117
2016-07-19 17:00:00,8.371999740600586,1.875,5.4720001220703125,0.3910000026226044,2.924000024795532,1.218000054359436,33.83700180053711
2016-07-19 18:00:00,7.836999893188477,1.6740000247955322,4.974999904632568,0.1780000030994415,2.7109999656677246,1.065999984741211,34.04800033569336
2016-07-19 19:00:00,7.636000156402588,1.5410000085830688,5.081999778747559,0.2129999995231628,2.61899995803833,1.065999984741211,33.695999145507805
2016-07-19 20:00:00,9.645000457763672,1.5410000085830688,6.361000061035156,0.4620000123977661,3.3199999332427983,1.065999984741211,33.485000610351555
2016-07-20 17:00:00,8.975000381469727,2.1429998874664307,5.89900016784668,0.6399999856948853,2.984999895095825,1.1269999742507937,33.695999145507805
2016-07-20 18:00:00,9.041999816894531,1.807999968528748,5.7210001945495605,0.2840000092983246,2.86299991607666,1.156999945640564,34.400001525878906
2016-07-20 19:00:00,8.505999565124513,2.2100000381469727,5.578999996185303,0.4970000088214874,3.0460000038146973,1.065999984741211,36.79100036621094
2016-07-20 20:00:00,11.98900032043457,2.2769999504089355,7.498000144958496,0.3549999892711639,4.507999897003174,1.2489999532699585,35.946998596191406
2016-07-21 17:00:00,9.376999855041504,2.2100000381469727,6.2189998626708975,0.6039999723434448,3.3499999046325684,1.4010000228881836,36.86199951171875
2016-07-21 18:00:00,9.444000244140623,2.880000114440918,5.934000015258789,0.3910000026226044,3.441999912261963,1.371000051498413,34.96200180053711
2016-07-21 19:00:00,8.907999992370605,1.6080000400543213,5.685999870300293,0.1780000030994415,3.1679999828338623,1.097000002861023,37.354000091552734
2016-07-21 20:00:00,12.592000007629396,2.1429998874664307,7.853000164031982,0.3910000026226044,4.598999977111816,1.156999945640564,36.58000183105469
2016-07-22 17:00:00,10.515999794006348,2.812999963760376,7.10699987411499,1.065999984741211,3.806999921798706,1.4010000228881836,40.16799926757813
2016-07-22 18:00:00,9.845999717712402,2.344000101089477,6.610000133514402,0.9950000047683716,3.7160000801086426,1.2489999532699585,37.2140007019043
2016-07-22 19:00:00,9.845999717712402,2.009000062942505,6.361000061035156,0.3910000026226044,3.563999891281128,1.218000054359436,39.04299926757813
2016-07-22 20:00:00,14.267000198364258,2.746000051498413,8.741999626159668,0.6399999856948853,5.421999931335449,1.309999942779541,38.69100189208984
2016-07-23 17:00:00,11.31999969482422,3.2149999141693115,7.710999965667725,1.065999984741211,3.8989999294281006,1.2790000438690186,40.37900161743164
2016-07-23 18:00:00,11.253000259399414,2.880000114440918,7.214000225067139,0.9240000247955322,3.928999900817871,1.309999942779541,38.83200073242188
2016-07-23 19:00:00,11.253000259399414,2.344000101089477,7.355999946594237,0.8169999718666077,3.928999900817871,1.065999984741211,39.11299896240234
2016-07-23 20:00:00,13.597000122070312,2.477999925613404,9.913999557495115,0.8169999718666077,3.746000051498413,0.7310000061988831,38.83200073242188
2016-07-24 17:00:00,12.1899995803833,3.2149999141693115,8.031000137329103,1.24399995803833,4.234000205993652,1.3400000333786009,45.44400024414063
2016-07-24 18:00:00,11.788000106811523,2.812999963760376,7.604000091552732,0.9589999914169312,4.172999858856201,1.309999942779541,45.09199905395508
2016-07-24 19:00:00,13.19499969482422,3.41599988937378,8.598999977111816,1.4919999837875366,4.630000114440918,1.4010000228881836,41.99700164794922
2016-07-24 20:00:00,16.945999145507812,3.884999990463257,10.732000350952148,1.7769999504089355,6.2750000953674325,1.4919999837875366,40.52000045776367
2016-07-25 17:00:00,12.458000183105469,0.1340000033378601,8.493000030517576,-1.6349999904632568,4.051000118255615,1.187999963760376,45.65499877929688
2016-07-25 18:00:00,12.123000144958494,0.0,8.137999534606934,-1.812000036239624,4.111999988555908,1.2489999532699585,43.685001373291016
2016-07-25 19:00:00,13.26200008392334,0.3350000083446503,8.635000228881836,-1.6349999904632568,4.6599998474121085,1.4010000228881836,41.36399841308594
2016-07-25 20:00:00,17.615999221801758,1.1390000581741333,11.157999992370604,-1.24399995803833,6.548999786376952,1.5230000019073486,40.59000015258789
2016-07-26 17:00:00,13.128000259399414,1.4739999771118164,8.670999526977539,-0.675000011920929,4.447000026702881,1.309999942779541,45.02199935913086
2016-07-26 18:00:00,12.79300022125244,1.0720000267028809,8.35099983215332,-0.7459999918937683,4.386000156402588,1.371000051498413,42.84099960327149
2016-07-26 19:00:00,13.932000160217283,1.2730000019073486,8.918999671936035,-0.7110000252723694,5.026000022888184,1.4010000228881836,41.7859992980957
2016-07-26 20:00:00,18.753999710083008,2.611999988555908,11.869000434875488,0.0359999984502792,6.883999824523926,1.4919999837875366,41.29399871826172
2016-07-27 17:00:00,12.859999656677244,1.1390000581741333,8.706000328063965,-0.6039999723434448,4.172999858856201,1.1269999742507937,44.66999816894531
2016-07-27 18:00:00,12.72599983215332,0.9380000233650208,8.35099983215332,-0.8880000114440918,4.295000076293944,1.2790000438690186,41.57500076293945
2016-07-27 19:00:00,14.133000373840332,1.2059999704360962,9.131999969482422,-0.8169999718666077,5.1479997634887695,1.371000051498413,39.81600189208984
2016-07-27 20:00:00,19.1560001373291,2.344000101089477,12.08199977874756,-0.1780000030994415,7.0970001220703125,1.5839999914169312,40.027000427246094
2016-07-28 17:00:00,13.529999732971191,1.406999945640564,8.706000328063965,-0.7459999918937683,4.7820000648498535,1.4010000228881836,44.95199966430664
2016-07-28 18:00:00,12.994000434875488,1.3400000333786009,8.527999877929688,-0.6039999723434448,4.507999897003174,1.462000012397766,43.33399963378906
2016-07-28 19:00:00,13.864999771118164,2.746000051498413,9.593999862670898,0.5329999923706055,4.994999885559082,1.462000012397766,41.92699813842773
2016-07-28 20:00:00,18.95499992370605,3.41599988937378,11.76200008392334,0.6039999723434448,7.0970001220703125,1.5529999732971191,40.73099899291992
2016-07-29 17:00:00,13.99899959564209,3.0810000896453857,9.16800022125244,0.8169999718666077,4.873000144958496,1.4919999837875366,44.108001708984375
2016-07-29 18:00:00,13.060999870300291,2.2100000381469727,8.493000030517576,0.3199999928474426,4.568999767303467,1.371000051498413,40.16799926757813
2016-07-29 19:00:00,13.99899959564209,2.4110000133514404,9.026000022888184,0.2129999995231628,5.056000232696533,1.3400000333786009,37.84700012207031
2016-07-29 20:00:00,19.1560001373291,1.6740000247955322,11.833000183105469,-1.1019999980926514,7.341000080108643,1.6449999809265137,39.74599838256836
2016-07-30 17:00:00,14.401000022888184,2.344000101089477,9.23900032043457,0.4259999990463257,4.994999885559082,1.4320000410079956,43.12300109863281
2016-07-30 18:00:00,13.864999771118164,2.2100000381469727,8.954999923706055,0.2840000092983246,4.994999885559082,1.371000051498413,40.80099868774414
2016-07-30 19:00:00,11.119000434875488,2.009000062942505,9.131999969482422,0.4259999990463257,1.888000011444092,0.7310000061988831,37.91699981689453
2016-07-30 20:00:00,17.347999572753903,1.0720000267028809,12.89900016784668,-0.675000011920929,4.234000205993652,0.975000023841858,35.59600067138672
2016-07-31 17:00:00,21.367000579833984,3.617000102996826,16.346000671386722,0.5329999923706055,4.6599998474121085,1.2489999532699585,38.26900100708008
2016-07-31 18:00:00,21.367000579833984,3.617000102996826,16.346000671386722,0.5329999923706055,4.6599998474121085,1.2489999532699585,38.26900100708008
2016-07-31 19:00:00,21.367000579833984,3.617000102996826,16.346000671386722,0.5329999923706055,4.6599998474121085,1.2489999532699585,38.26900100708008
2016-07-31 20:00:00,21.367000579833984,3.617000102996826,16.346000671386722,0.5329999923706055,4.6599998474121085,1.2489999532699585,38.26900100708008
2016-08-01 17:00:00,12.659000396728516,2.4110000133514404,8.598999977111816,0.6039999723434448,4.051000118255615,1.309999942779541,39.11299896240234
2016-08-01 18:00:00,10.717000007629396,1.4739999771118164,6.610000133514402,-0.1780000030994415,4.051000118255615,1.2790000438690186,38.40900039672852
2016-08-01 19:00:00,11.98900032043457,1.6740000247955322,7.853000164031982,0.0,4.172999858856201,1.2790000438690186,37.56499862670898
2016-08-01 20:00:00,18.01799964904785,1.2730000019073486,11.72700023651123,-1.24399995803833,6.3959999084472665,1.462000012397766,37.14300155639648
2016-08-02 17:00:00,10.984999656677246,2.2100000381469727,6.894000053405763,0.3549999892711639,3.563999891281128,1.2489999532699585,32.71099853515625
2016-08-02 18:00:00,8.640000343322754,1.5410000085830688,5.685999870300293,0.0359999984502792,2.984999895095825,1.156999945640564,33.55599975585937
2016-08-02 19:00:00,9.51099967956543,0.8040000200271606,6.361000061035156,-0.3199999928474426,3.1679999828338623,0.8830000162124634,34.82199859619141
2016-08-02 20:00:00,12.994000434875488,1.5410000085830688,8.564000129699707,0.0,4.568999767303467,1.0360000133514404,35.3849983215332
2016-08-03 17:00:00,8.640000343322754,3.750999927520752,5.6500000953674325,2.38100004196167,3.0460000038146973,1.097000002861023,34.32899856567383
2016-08-03 18:00:00,8.439000129699707,4.287000179290772,5.366000175476074,2.559000015258789,2.9549999237060547,0.8830000162124634,33.062999725341804
2016-08-03 19:00:00,8.171999931335451,3.3489999771118164,5.543000221252441,2.38100004196167,2.61899995803833,0.7310000061988831,33.132999420166016
2016-08-03 20:00:00,10.649999618530272,3.95199990272522,7.249000072479247,2.700999975204468,3.4110000133514404,0.7609999775886536,32.360000610351555
2016-08-04 17:00:00,8.305999755859375,3.95199990272522,5.7210001945495605,2.664999961853028,2.559000015258789,0.9139999747276306,35.59600067138672
2016-08-04 18:00:00,8.23900032043457,3.884999990463257,5.4720001220703125,2.559000015258789,2.86299991607666,1.1269999742507937,36.29899978637695
2016-08-04 19:00:00,8.104999542236326,3.6840000152587886,5.223999977111816,2.38100004196167,2.7720000743865967,1.0049999952316284,35.59600067138672
2016-08-04 20:00:00,10.91800022125244,3.6840000152587886,7.461999893188477,2.345000028610229,3.563999891281128,0.8830000162124634,33.062999725341804
2016-08-05 17:00:00,9.243000030517578,4.0859999656677255,6.040999889373777,2.8429999351501465,3.0460000038146973,1.2790000438690186,34.540000915527344
2016-08-05 18:00:00,8.23900032043457,3.750999927520752,5.436999797821045,2.7720000743865967,2.8020000457763667,1.2489999532699585,34.18899917602539
2016-08-05 19:00:00,8.038000106811522,3.41599988937378,5.401000022888184,2.2390000820159908,2.58899998664856,0.8529999852180481,34.32899856567383
2016-08-05 20:00:00,10.515999794006348,3.549999952316284,7.214000225067139,2.38100004196167,3.2290000915527344,0.7919999957084656,33.20399856567383
2016-08-06 17:00:00,10.04699993133545,4.554999828338623,6.751999855041504,2.7720000743865967,3.2899999618530287,1.218000054359436,38.47999954223633
2016-08-06 18:00:00,9.645000457763672,4.421000003814697,6.502999782562256,2.806999921798706,3.1070001125335693,1.1269999742507937,37.63600158691406
2016-08-06 19:00:00,9.913000106811523,3.884999990463257,6.5380001068115225,2.38100004196167,3.2899999618530287,1.1269999742507937,36.86199951171875
2016-08-06 20:00:00,13.864999771118164,4.554999828338623,9.23900032043457,2.664999961853028,4.690999984741211,1.065999984741211,35.03300094604492
2016-08-07 17:00:00,10.91800022125244,4.622000217437744,7.177999973297119,3.0920000076293945,3.8989999294281006,1.2489999532699585,37.2140007019043
2016-08-07 18:00:00,9.979999542236328,4.48799991607666,6.502999782562256,2.806999921798706,3.7160000801086426,1.065999984741211,36.36899948120117
2016-08-07 19:00:00,10.784000396728516,4.0859999656677255,7.071000099182129,2.559000015258789,3.7160000801086426,1.0360000133514404,36.72100067138672
2016-08-07 20:00:00,15.404999732971191,5.223999977111816,10.126999855041504,3.3399999141693115,5.390999794006348,1.309999942779541,34.18899917602539
2016-08-08 17:00:00,11.185999870300291,5.357999801635742,7.498000144958496,3.3399999141693115,3.6549999713897705,1.309999942779541,36.43999862670898
2016-08-08 18:00:00,10.3149995803833,4.75600004196167,6.716000080108643,2.984999895095825,3.625,1.309999942779541,36.86199951171875
2016-08-08 19:00:00,11.45400047302246,4.622000217437744,7.604000091552732,2.9140000343322754,3.838000059127808,1.1269999742507937,36.5099983215332
2016-08-08 20:00:00,16.67799949645996,3.95199990272522,10.803000450134276,1.5989999771118164,5.72599983215332,1.5529999732971191,35.59600067138672
2016-08-09 17:00:00,10.91800022125244,5.1570000648498535,7.568999767303468,3.375999927520752,3.38100004196167,1.3400000333786009,35.80699920654297
2016-08-09 18:00:00,10.11400032043457,4.554999828338623,6.822999954223633,2.878000020980835,3.4719998836517334,1.2489999532699585,36.229000091552734
2016-08-09 19:00:00,10.3149995803833,4.3540000915527335,6.787000179290772,2.7720000743865967,3.532999992370605,1.1269999742507937,34.891998291015625
2016-08-09 20:00:00,14.065999984741213,4.554999828338623,9.097000122070312,2.700999975204468,5.056000232696533,1.218000054359436,31.51499938964844
2016-08-10 17:00:00,11.588000297546388,5.492000102996826,7.710999965667725,3.802000045776367,3.990000009536743,1.5529999732971191,33.55599975585937
2016-08-10 18:00:00,10.784000396728516,4.889999866485597,6.894000053405763,2.878000020980835,3.990000009536743,1.4320000410079956,32.43000030517578
2016-08-10 19:00:00,11.854999542236328,4.48799991607666,7.747000217437744,2.700999975204468,4.203000068664552,1.218000054359436,31.72599983215332
2016-08-10 20:00:00,17.01300048828125,3.818000078201294,10.909000396728516,1.5640000104904177,6.122000217437744,1.3400000333786009,31.16399955749512
2016-08-11 17:00:00,11.45400047302246,5.0229997634887695,7.2849998474121085,3.0199999809265137,4.263999938964844,1.462000012397766,35.31399917602539
2016-08-11 18:00:00,6.63100004196167,2.2100000381469727,2.486999988555908,0.675000011920929,4.111999988555908,1.371000051498413,33.485000610351555
2016-08-11 19:00:00,10.248000144958496,3.617000102996826,6.183000087738037,2.061000108718872,4.111999988555908,1.097000002861023,32.077999114990234
2016-08-11 20:00:00,17.482000350952152,4.0859999656677255,11.300000190734863,2.061000108718872,6.060999870300293,1.4320000410079956,30.742000579833984
2016-08-12 17:00:00,12.859999656677244,5.090000152587892,8.421999931335451,2.9489998817443848,4.203000068664552,1.4320000410079956,34.400001525878906
2016-08-12 18:00:00,11.720999717712402,5.090000152587892,7.461999893188477,3.0559999942779537,4.203000068664552,1.4919999837875366,33.766998291015625
2016-08-12 19:00:00,12.390999794006348,4.889999866485597,8.065999984741211,3.0559999942779537,4.324999809265137,1.2790000438690186,31.9379997253418
2016-08-12 20:00:00,18.01799964904785,4.0859999656677255,11.654999732971191,1.7769999504089355,6.3959999084472665,1.4010000228881836,31.586000442504893
2016-08-13 17:00:00,13.060999870300291,5.357999801635742,8.741999626159668,3.3050000667572017,4.416999816894531,1.3400000333786009,36.79100036621094
2016-08-13 18:00:00,12.79300022125244,5.090000152587892,8.279999732971191,3.3399999141693115,4.598999977111816,1.4919999837875366,35.45500183105469
2016-08-13 19:00:00,13.864999771118164,5.692999839782715,9.416999816894531,3.5529999732971187,4.965000152587892,1.3400000333786009,33.766998291015625
2016-08-13 20:00:00,19.89299964904785,6.966000080108643,12.614999771118164,4.0869998931884775,7.188000202178955,1.6449999809265137,33.062999725341804
2016-08-14 17:00:00,13.597000122070312,5.894000053405763,8.847999572753906,3.872999906539917,4.690999984741211,1.4320000410079956,36.36899948120117
2016-08-14 18:00:00,12.524999618530272,5.090000152587892,8.244000434875487,3.233999967575073,4.263999938964844,1.187999963760376,35.45500183105469
2016-08-14 19:00:00,13.663999557495115,5.492000102996826,8.989999771118164,3.4820001125335693,4.630000114440918,1.3400000333786009,33.062999725341804
2016-08-14 20:00:00,19.089000701904297,4.75600004196167,12.152999877929688,1.8480000495910645,6.914000034332275,1.5230000019073486,32.64099884033203
2016-08-15 17:00:00,13.597000122070312,5.894000053405763,9.16800022125244,3.838000059127808,4.477000236511231,1.4010000228881836,36.93199920654297
2016-08-15 18:00:00,12.72599983215332,5.425000190734863,8.244000434875487,3.375999927520752,4.447000026702881,1.4010000228881836,34.96200180053711
2016-08-15 19:00:00,14.333999633789062,5.625999927520752,9.20400047302246,3.375999927520752,4.994999885559082,1.371000051498413,33.132999420166016
2016-08-15 20:00:00,19.290000915527344,4.48799991607666,12.437000274658203,2.131999969482422,7.00600004196167,1.4919999837875366,31.867000579833984
2016-08-16 17:00:00,11.253000259399414,3.818000078201294,6.751999855041504,1.9539999961853027,4.477000236511231,1.3400000333786009,36.36899948120117
2016-08-16 18:00:00,10.91800022125244,3.750999927520752,6.4670000076293945,1.9539999961853027,4.447000026702881,1.5529999732971191,34.540000915527344
2016-08-16 19:00:00,11.92199993133545,3.884999990463257,7.0,2.025000095367432,4.934000015258789,1.309999942779541,33.062999725341804
2016-08-16 20:00:00,16.40999984741211,5.357999801635742,9.45199966430664,2.309999942779541,7.401999950408935,1.4919999837875366,31.867000579833984
2016-08-17 17:00:00,13.32900047302246,5.1570000648498535,8.883999824523926,3.3050000667572017,4.295000076293944,1.5230000019073486,35.73600006103516
2016-08-17 18:00:00,12.592000007629396,5.090000152587892,8.244000434875487,3.0559999942779537,4.263999938964844,1.4919999837875366,34.540000915527344
2016-08-17 19:00:00,13.529999732971191,4.689000129699707,8.777000427246094,2.594000101089477,4.6599998474121085,1.3400000333786009,32.99300003051758
2016-08-17 20:00:00,18.6200008392334,5.692999839782715,11.619999885559082,2.984999895095825,7.00600004196167,1.4919999837875366,32.78200149536133
2016-08-18 17:00:00,14.267000198364258,5.625999927520752,9.274999618530272,3.4470000267028813,5.026000022888184,1.6139999628067017,37.91699981689453
2016-08-18 18:00:00,13.128000259399414,5.357999801635742,8.35099983215332,3.0199999809265137,4.751999855041504,1.6139999628067017,35.59600067138672
2016-08-18 19:00:00,14.133000373840332,4.48799991607666,9.026000022888184,2.345000028610229,5.086999893188477,1.371000051498413,35.45500183105469
2016-08-18 20:00:00,19.826000213623047,4.421000003814697,12.472999572753904,1.5279999971389768,7.370999813079834,1.7669999599456787,33.90700149536133
